,Region,Suburb,Housing_Type,Median Price - Last Quarter,Forecasted Price,Difference,Percentage Difference
1212,North Western Melbourne,Craigieburn,4 bedroom houses,450.0,444.8,-5.199999999999989,-1.16
1213,North Western Melbourne,Brunswick East,4 bedroom houses,860.0,Insufficient Data for Forecast,0.0,0.0
1214,North Western Melbourne,Essendon,4 bedroom houses,650.0,677.15,27.149999999999977,4.18
1215,North Western Melbourne,Gladstone Park,4 bedroom houses,470.0,465.12,-4.879999999999996,-1.04
1216,North Western Melbourne,Tullamarine,4 bedroom houses,470.0,465.12,-4.879999999999996,-1.04
1217,North Western Melbourne,Keilor,4 bedroom houses,555.0,Insufficient Data for Forecast,0.0,0.0
1218,North Western Melbourne,Moonee Ponds,4 bedroom houses,750.0,756.78,6.779999999999973,0.9
1219,North Western Melbourne,Ascot Vale,4 bedroom houses,750.0,756.78,6.779999999999973,0.9
1220,North Western Melbourne,Oak Park,4 bedroom houses,495.0,489.95,-5.050000000000011,-1.02
1221,North Western Melbourne,Glenroy,4 bedroom houses,495.0,489.95,-5.050000000000011,-1.02
1222,North Western Melbourne,Fawkner,4 bedroom houses,495.0,489.95,-5.050000000000011,-1.02
1223,North Western Melbourne,Pascoe Vale,4 bedroom houses,580.0,557.7,-22.299999999999955,-3.84
1224,North Western Melbourne,Coburg North,4 bedroom houses,580.0,557.7,-22.299999999999955,-3.84
1225,North Western Melbourne,Sunbury,4 bedroom houses,470.0,456.89666666666665,-13.103333333333351,-2.79
1226,North Western Melbourne,Brunswick West,4 bedroom houses,770.0,Insufficient Data for Forecast,0.0,0.0
1227,North Eastern Melbourne,Bundoora,4 bedroom houses,480.0,452.1,-27.899999999999977,-5.81
1228,North Eastern Melbourne,Greensborough,4 bedroom houses,480.0,452.1,-27.899999999999977,-5.81
1229,North Eastern Melbourne,Hurstbridge,4 bedroom houses,480.0,452.1,-27.899999999999977,-5.81
1230,North Eastern Melbourne,Eltham,4 bedroom houses,650.0,647.0,-3.0,-0.46
1231,North Eastern Melbourne,Research,4 bedroom houses,650.0,647.0,-3.0,-0.46
1232,North Eastern Melbourne,Montmorency,4 bedroom houses,650.0,647.0,-3.0,-0.46
1233,North Eastern Melbourne,Fairfield,4 bedroom houses,870.0,Insufficient Data for Forecast,0.0,0.0
1234,North Eastern Melbourne,Alphington,4 bedroom houses,870.0,Insufficient Data for Forecast,0.0,0.0
1235,North Eastern Melbourne,Heidelberg,4 bedroom houses,623.0,604.25,-18.75,-3.01
1236,North Eastern Melbourne,Heidelberg West,4 bedroom houses,623.0,604.25,-18.75,-3.01
1237,North Eastern Melbourne,Ivanhoe,4 bedroom houses,785.0,Insufficient Data for Forecast,0.0,0.0
1238,North Eastern Melbourne,Ivanhoe East,4 bedroom houses,785.0,Insufficient Data for Forecast,0.0,0.0
1239,North Eastern Melbourne,Mill Park,4 bedroom houses,460.0,433.384,-26.615999999999985,-5.79
1240,North Eastern Melbourne,Epping,4 bedroom houses,460.0,433.384,-26.615999999999985,-5.79
1241,North Eastern Melbourne,Northcote,4 bedroom houses,975.0,925.03,-49.97000000000003,-5.13
1242,North Eastern Melbourne,Preston,4 bedroom houses,615.0,624.15,9.149999999999975,1.49
1243,North Eastern Melbourne,Reservoir,4 bedroom houses,500.0,486.02,-13.980000000000018,-2.8
1244,North Eastern Melbourne,Thomastown,4 bedroom houses,450.0,441.16,-8.839999999999975,-1.96
1245,North Eastern Melbourne,Lalor,4 bedroom houses,450.0,441.16,-8.839999999999975,-1.96
1246,North Eastern Melbourne,Thornbury,4 bedroom houses,810.0,813.4,3.3999999999999773,0.42
1247,North Eastern Melbourne,Whittlesea,4 bedroom houses,450.0,Insufficient Data for Forecast,0.0,0.0
1248,Outer Eastern Melbourne,Bayswater,4 bedroom houses,493.0,Insufficient Data for Forecast,0.0,0.0
1249,Outer Eastern Melbourne,Boronia,4 bedroom houses,540.0,502.3267142857144,-37.67328571428561,-6.98
1250,Outer Eastern Melbourne,Croydon,4 bedroom houses,590.0,579.5,-10.5,-1.78
1251,Outer Eastern Melbourne,Lilydale,4 bedroom houses,590.0,579.5,-10.5,-1.78
1252,Outer Eastern Melbourne,Ferntree Gully,4 bedroom houses,510.0,498.31333333333333,-11.686666666666667,-2.29
1253,Outer Eastern Melbourne,Ringwood,4 bedroom houses,578.0,567.07,-10.92999999999995,-1.89
1254,Outer Eastern Melbourne,Rowville,4 bedroom houses,550.0,535.9,-14.100000000000025,-2.56
1255,Outer Eastern Melbourne,Wantirna,4 bedroom houses,550.0,537.3,-12.700000000000044,-2.31
1256,Outer Eastern Melbourne,Scoresby,4 bedroom houses,550.0,537.3,-12.700000000000044,-2.31
1257,Outer Eastern Melbourne,Healesville,4 bedroom houses,580.0,566.15,-13.850000000000025,-2.39
1258,Outer Eastern Melbourne,Yarra Junction,4 bedroom houses,580.0,566.15,-13.850000000000025,-2.39
1259,Outer Eastern Melbourne,Belgrave,4 bedroom houses,580.0,566.15,-13.850000000000025,-2.39
1260,Outer Eastern Melbourne,Belgrave Heights,4 bedroom houses,580.0,566.15,-13.850000000000025,-2.39
1261,Outer Eastern Melbourne,Belgrave South,4 bedroom houses,580.0,566.15,-13.850000000000025,-2.39
1262,Outer Eastern Melbourne,Lilydale,4 bedroom houses,580.0,566.15,-13.850000000000025,-2.39
1263,Outer Eastern Melbourne,Warburton,4 bedroom houses,580.0,566.15,-13.850000000000025,-2.39
1264,Outer Eastern Melbourne,East Warburton,4 bedroom houses,580.0,566.15,-13.850000000000025,-2.39
1265,South Eastern Melbourne,Berwick,4 bedroom houses,480.0,469.3,-10.699999999999989,-2.23
1266,South Eastern Melbourne,Cranbourne,4 bedroom houses,470.0,451.55,-18.44999999999999,-3.93
1267,South Eastern Melbourne,Dandenong,4 bedroom houses,550.0,541.2917857142858,-8.708214285714234,-1.58
1268,South Eastern Melbourne,Dandenong North,4 bedroom houses,460.0,428.10600000000005,-31.89399999999995,-6.93
1269,South Eastern Melbourne,Endeavour Hills,4 bedroom houses,460.0,428.10600000000005,-31.89399999999995,-6.93
1270,South Eastern Melbourne,Narre Warren,4 bedroom houses,480.0,467.6,-12.399999999999975,-2.58
1271,South Eastern Melbourne,Hampton Park,4 bedroom houses,480.0,467.6,-12.399999999999975,-2.58
1272,South Eastern Melbourne,Noble Park,4 bedroom houses,465.0,453.25,-11.75,-2.53
1273,South Eastern Melbourne,Pakenham,4 bedroom houses,450.0,440.2,-9.800000000000011,-2.18
1274,South Eastern Melbourne,Springvale,4 bedroom houses,500.0,498.1,-1.8999999999999773,-0.38
1275,Mornington Peninsula,Dromana,4 bedroom houses,680.0,671.0,-9.0,-1.32
1276,Mornington Peninsula,Portsea,4 bedroom houses,680.0,671.0,-9.0,-1.32
1277,Mornington Peninsula,Frankston,4 bedroom houses,550.0,537.0,-13.0,-2.36
1278,Mornington Peninsula,Hastings,4 bedroom houses,600.0,598.5,-1.5,-0.25
1279,Mornington Peninsula,Flinders,4 bedroom houses,600.0,598.5,-1.5,-0.25
1280,Mornington Peninsula,Mount Eliza,4 bedroom houses,800.0,795.95,-4.0499999999999545,-0.51
1281,Mornington Peninsula,Mornington,4 bedroom houses,800.0,795.95,-4.0499999999999545,-0.51
1282,Mornington Peninsula,Mount Martha,4 bedroom houses,800.0,795.95,-4.0499999999999545,-0.51
1283,Mornington Peninsula,Seaford,4 bedroom houses,525.0,511.35,-13.649999999999975,-2.6
1284,Mornington Peninsula,Carrum Downs,4 bedroom houses,525.0,511.35,-13.649999999999975,-2.6
1285,Geelong,Belmont,4 bedroom houses,520.0,481.58,-38.420000000000016,-7.39
1286,Geelong,Grovedale,4 bedroom houses,520.0,481.58,-38.420000000000016,-7.39
1287,Geelong,Corio,4 bedroom houses,420.0,413.7,-6.300000000000011,-1.5
1288,Geelong,Geelong,4 bedroom houses,550.0,540.05,-9.950000000000044,-1.81
1289,Geelong,Newcomb,4 bedroom houses,550.0,540.05,-9.950000000000044,-1.81
1290,Geelong,Herne Hill,4 bedroom houses,580.0,563.205,-16.79499999999996,-2.9
1291,Geelong,Geelong West,4 bedroom houses,580.0,563.205,-16.79499999999996,-2.9
1292,Geelong,Lara,4 bedroom houses,510.0,502.15,-7.850000000000023,-1.54
1293,Geelong,Newtown,4 bedroom houses,600.0,590.9,-9.100000000000025,-1.52
1294,Geelong,North Geelong,4 bedroom houses,500.0,492.81333333333333,-7.186666666666667,-1.44
1295,Ballarat,Ballarat Central,4 bedroom houses,430.0,404.5,-25.5,-5.93
1296,Ballarat,Mount Clear,4 bedroom houses,450.0,439.8,-10.199999999999989,-2.27
1297,Ballarat,Buninyong,4 bedroom houses,450.0,439.8,-10.199999999999989,-2.27
1298,Ballarat,Sebastopol,4 bedroom houses,420.0,417.0,-3.0,-0.71
1299,Ballarat,Delacombe,4 bedroom houses,420.0,417.0,-3.0,-0.71
1300,Ballarat,Wendouree,4 bedroom houses,440.0,436.8,-3.1999999999999886,-0.73
1301,Ballarat,Alfredton,4 bedroom houses,440.0,436.8,-3.1999999999999886,-0.73
1302,Bendigo,Bendigo,4 bedroom houses,475.0,446.72553571428574,-28.27446428571426,-5.95
1303,Bendigo,Flora Hill,4 bedroom houses,470.0,464.2,-5.800000000000011,-1.23
1304,Bendigo,East Bendigo,4 bedroom houses,470.0,464.2,-5.800000000000011,-1.23
1305,Bendigo,Golden Square,4 bedroom houses,475.0,463.6,-11.399999999999975,-2.4
1306,Bendigo,Kangaroo Flat,4 bedroom houses,475.0,463.6,-11.399999999999975,-2.4
1307,Bendigo,North Bendigo,4 bedroom houses,450.0,439.7,-10.300000000000011,-2.29
1308,Other Regional Centres,Bairnsdale,4 bedroom houses,470.0,Insufficient Data for Forecast,0.0,0.0
1309,Other Regional Centres,Benalla,4 bedroom houses,450.0,456.1,6.100000000000023,1.36
1310,Other Regional Centres,Castlemaine,4 bedroom houses,450.0,Insufficient Data for Forecast,0.0,0.0
1311,Other Regional Centres,Echuca,4 bedroom houses,510.0,472.87,-37.13,-7.28
1312,Other Regional Centres,Hamilton,4 bedroom houses,400.0,382.2,-17.80000000000001,-4.45
1313,Other Regional Centres,Horsham,4 bedroom houses,420.0,421.2,1.1999999999999886,0.29
1314,Other Regional Centres,Mildura,4 bedroom houses,450.0,434.4,-15.600000000000025,-3.47
1315,Other Regional Centres,Moe,4 bedroom houses,420.0,412.06,-7.939999999999998,-1.89
1316,Other Regional Centres,Newborough,4 bedroom houses,420.0,412.06,-7.939999999999998,-1.89
1317,Other Regional Centres,Morwell,4 bedroom houses,400.0,401.1766666666666,1.1766666666666197,0.29
1318,Other Regional Centres,Ocean Grove,4 bedroom houses,600.0,593.26,-6.740000000000009,-1.12
1319,Other Regional Centres,Barwon Heads,4 bedroom houses,600.0,593.26,-6.740000000000009,-1.12
1320,Other Regional Centres,Portland,4 bedroom houses,420.0,404.12,-15.879999999999995,-3.78
1321,Other Regional Centres,Sale,4 bedroom houses,470.0,456.3,-13.699999999999989,-2.91
1322,Other Regional Centres,Maffra,4 bedroom houses,470.0,456.3,-13.699999999999989,-2.91
1323,Other Regional Centres,Seymour,4 bedroom houses,440.0,Insufficient Data for Forecast,0.0,0.0
1324,Other Regional Centres,Shepparton,4 bedroom houses,460.0,438.9,-21.100000000000023,-4.59
1325,Other Regional Centres,Swan Hill,4 bedroom houses,420.0,390.5,-29.5,-7.02
1326,Other Regional Centres,Torquay,4 bedroom houses,655.0,571.31,-83.69000000000005,-12.78
1327,Other Regional Centres,Traralgon,4 bedroom houses,470.0,458.6,-11.399999999999975,-2.43
1328,Other Regional Centres,Wangaratta,4 bedroom houses,480.0,467.63,-12.370000000000005,-2.58
1329,Other Regional Centres,Warragul,4 bedroom houses,470.0,445.11,-24.889999999999983,-5.3
1330,Other Regional Centres,Warrnambool,4 bedroom houses,500.0,497.6,-2.3999999999999773,-0.48
1331,Other Regional Centres,Wodonga,4 bedroom houses,470.0,455.8,-14.199999999999989,-3.02
1332,Inner Melbourne,Albert Park,All properties,500.0,512.74,12.740000000000007,2.55
1333,Inner Melbourne,Middle Park,All properties,500.0,512.74,12.740000000000007,2.55
1334,Inner Melbourne,St Kilda West,All properties,500.0,512.74,12.740000000000007,2.55
1335,Inner Melbourne,Armadale,All properties,450.0,473.9,23.899999999999977,5.31
1336,Inner Melbourne,Carlton North,All properties,600.0,595.8,-4.2000000000000455,-0.7
1337,Inner Melbourne,Carlton,All properties,340.0,347.29,7.29000000000002,2.14
